Country,WEO_Country_Code,ISO,Date,Gross_domestic_product__constant,Gross_domestic_product__current,Gross_domestic_product_per_capit,Inflation__average_consumer_pric,Inflation__end_of_period_consume,Unemployment_rate,General_government_net_lending_b,Current_account_balance
Mexico,273,MEX,2000 ,4.942,"1,269.42",3.441,9.486,8.959,2.2,-2.815,-2.652
Mexico,273,MEX,2001 ,-0.404,"1,292.02",-1.793,6.366,4.403,2.768,-2.707,-2.314
Mexico,273,MEX,2002 ,-0.04,"1,311.93",-1.403,5.037,5.7,2.978,-2.29,-1.726
Mexico,273,MEX,2003 ,1.446,"1,355.62",0.072,4.55,3.977,3.4,-2.355,-0.764
Mexico,273,MEX,2004 ,3.921,"1,446.70",2.495,4.694,5.191,3.919,-1.41,-0.715
Mexico,273,MEX,2005 ,2.308,"1,526.18",0.87,3.99,3.333,3.478,-1.499,-0.877
Mexico,273,MEX,2006 ,4.495,"1,643.05",2.984,3.634,4.053,3.528,-1.282,-0.364
Mexico,273,MEX,2007 ,2.291,"1,725.85",0.783,3.969,3.759,3.61,-1.527,-0.94
Mexico,273,MEX,2008 ,1.144,"1,779.54",-0.358,5.13,6.528,3.887,-0.713,-1.514
Mexico,273,MEX,2009 ,-5.286,"1,698.33",-6.674,5.296,3.574,5.328,-4.125,-0.866
Mexico,273,MEX,2010 ,5.118,"1,806.05",3.617,4.155,4.402,5.273,-3.975,-0.461
Mexico,273,MEX,2011 ,3.663,"1,911.32",2.227,3.404,3.819,5.172,-3.336,-1.008
Mexico,273,MEX,2012 ,3.642,"2,018.93",2.247,4.111,3.568,4.891,-3.726,-1.553
Mexico,273,MEX,2013 ,1.354,"2,082.17",0.029,3.804,3.974,4.901,-3.707,-2.473
Mexico,273,MEX,2014 ,2.804,"2,180.18",1.499,4.019,4.081,4.824,-4.537,-1.934
Mexico,273,MEX,2015 ,3.288,"2,275.31",2.014,2.719,2.131,4.349,-4,-2.649
Mexico,273,MEX,2016 ,2.911,"2,365.78",1.68,2.82,3.36,3.883,-2.767,-2.255
Mexico,273,MEX,2017 ,2.118,"2,461.38",0.936,6.042,6.773,3.421,-1.064,-1.77
Mexico,273,MEX,2018 ,2.136,"2,575.21",0.992,4.898,4.831,3.33,-2.201,-1.884
Mexico,273,MEX,2019 ,-0.146,"2,616.29",-1.229,3.635,2.829,3.268,-2.321,-0.194
Mexico,273,MEX,2020 ,-6.63,"2,458.34",-7.613,2.702,2.435,5.327,-4.2,-0.28
Mexico,273,MEX,2021 ,3.024,"2,582.07",1.973,2.782,3,3.51,-2.2,-0.397
Micronesia,868,FSM,1980 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1981 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1982 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1983 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1984 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1985 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1986 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1987 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1988 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1989 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1990 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1991 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1992 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1993 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1994 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Micronesia,868,FSM,1995 ,n/a,0.218,n/a,n/a,n/a,Not available,-0.451,-9.177
Micronesia,868,FSM,1996 ,-3.087,0.215,-3.314,2.796,n/a,Not available,2.362,-19.268
Micronesia,868,FSM,1997 ,-6.061,0.205,-6.281,2.667,n/a,Not available,2.628,-31.141
Micronesia,868,FSM,1998 ,2.746,0.213,2.504,1.633,n/a,Not available,-3.278,-25.247
Micronesia,868,FSM,1999 ,1.527,0.22,1.287,1.919,n/a,Not available,-5.183,-20.971
Micronesia,868,FSM,2000 ,4.86,0.236,4.612,1.839,2.675,Not available,-3.479,-14.596
Micronesia,868,FSM,2001 ,2.089,0.246,2.367,1.317,-0.603,Not available,-5.447,-17.408
Micronesia,868,FSM,2002 ,0.613,0.251,0.888,-0.159,-0.39,Not available,7.135,-9.99
Micronesia,868,FSM,2003 ,1.606,0.26,1.884,-0.245,1.082,Not available,2.592,-5.951
Micronesia,868,FSM,2004 ,-3.137,0.259,-2.871,1.745,3.199,Not available,-3.711,-18.41
Micronesia,868,FSM,2005 ,2.058,0.272,2.338,4.087,3.908,Not available,-5.561,-10.064
Micronesia,868,FSM,2006 ,-0.115,0.28,0.401,4.396,4.865,Not available,-5.361,-15.423
Micronesia,868,FSM,2007 ,-1.939,0.282,-1.43,3.639,3.509,Not available,-3.497,-10.675
Micronesia,868,FSM,2008 ,-2.194,0.281,-1.684,6.554,10.786,Not available,-1.541,-18.949
Micronesia,868,FSM,2009 ,1.031,0.286,1.561,7.712,3.618,Not available,1.858,-21.145
Micronesia,868,FSM,2010 ,2.259,0.296,2.799,3.701,3.223,Not available,0.457,-17.542
Micronesia,868,FSM,2011 ,3.189,0.312,3.56,4.059,7.546,Not available,-0.575,-19.264
Micronesia,868,FSM,2012 ,-1.867,0.312,-1.623,6.274,2.5,Not available,0.885,-13.561
Micronesia,868,FSM,2013 ,-3.68,0.306,-3.563,2.154,0.393,Not available,2.863,-9.941
Micronesia,868,FSM,2014 ,-2.306,0.304,-2.324,0.679,0.679,Not available,11.125,6.11
Micronesia,868,FSM,2015 ,4.622,0.322,4.445,-0.158,-0.158,Not available,10.345,4.457
Micronesia,868,FSM,2016 ,0.9,0.328,0.94,-0.556,-0.556,Not available,7.256,7.155
Micronesia,868,FSM,2017 ,2.682,0.343,2.672,0.126,0.126,Not available,14.241,10.279
Micronesia,868,FSM,2018 ,0.212,0.352,0.151,1.49,1.49,Not available,24.986,21.04
Micronesia,868,FSM,2019 ,1.183,0.362,1.072,1.756,1.756,Not available,16.444,17.087
Micronesia,868,FSM,2020 ,-0.384,0.363,-0.494,1.951,1.951,Not available,5.676,3.371
Micronesia,868,FSM,2021 ,1.385,0.376,1.274,2,2,Not available,5.241,5.271
Moldova,921,MDA,1980 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Moldova,921,MDA,1981 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Moldova,921,MDA,1982 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Moldova,921,MDA,1983 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Moldova,921,MDA,1984 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Moldova,921,MDA,1985 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Moldova,921,MDA,1986 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Moldova,921,MDA,1987 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Moldova,921,MDA,1988 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Moldova,921,MDA,1989 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Moldova,921,MDA,1990 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Moldova,921,MDA,1991 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Moldova,921,MDA,1992 ,n/a,11.827,n/a,n/a,n/a,n/a,n/a,-4.505
Moldova,921,MDA,1993 ,-1.2,11.962,-0.943,788.503,837,2.899,n/a,-16.283
Moldova,921,MDA,1994 ,-30.9,8.442,-30.978,329.636,116.1,15,n/a,-8.427
Moldova,921,MDA,1995 ,-1.428,8.496,-1.319,30.216,23.8,14.4,-2.583,-5.87
Moldova,921,MDA,1996 ,-5.9,8.141,-5.6,23.506,15.1,13,-7.423,-11.324
Moldova,921,MDA,1997 ,1.6,8.414,1.938,11.773,11.1,12,-7.471,-14.257
Moldova,921,MDA,1998 ,-6.5,7.956,-6.354,7.696,18.2,9.232,-1.522,-19.728
Moldova,921,MDA,1999 ,-3.4,7.796,-3.245,39.262,43.8,11.118,-2.639,-5.793
Moldova,921,MDA,2000 ,2.1,8.138,2.352,31.206,18.5,8.5,-3.546,-7.47
Moldova,921,MDA,2001 ,6.1,8.823,6.313,9.641,6.4,7.3,-0.345,-1.808
Moldova,921,MDA,2002 ,7.8,9.662,8.083,5.219,4.441,6.8,-1.179,-1.191
Moldova,921,MDA,2003 ,6.6,10.491,6.921,11.667,15.697,7.9,0.47,-6.57
Moldova,921,MDA,2004 ,7.4,11.571,7.609,12.426,12.464,8.1,0.593,-1.776
Moldova,921,MDA,2005 ,7.5,12.826,7.814,11.851,10.037,7.3,1.441,-7.556
Moldova,921,MDA,2006 ,4.8,13.848,5.058,12.707,14.081,7.4,-0.419,-11.337
Moldova,921,MDA,2007 ,3,14.647,3.242,12.382,13.111,5.1,0.148,-15.248
Moldova,921,MDA,2008 ,7.8,16.097,7.957,12.704,7.339,4,-0.871,-16.112
Moldova,921,MDA,2009 ,-6,15.246,-5.899,0.006,0.441,6.4,-6.383,-8.923
Moldova,921,MDA,2010 ,7.1,16.519,7.198,7.358,8.081,7.4,-2.178,-6.901
Moldova,921,MDA,2011 ,5.818,17.845,5.845,7.65,7.779,6.7,-2.05,-10.121
Moldova,921,MDA,2012 ,-0.59,18.08,-0.589,4.558,3.954,5.6,-1.931,-7.391
Moldova,921,MDA,2013 ,9.044,20.061,9.101,4.569,5.177,5.1,-1.565,-5.163
Moldova,921,MDA,2014 ,5,21.454,5.073,5.058,4.68,3.9,-1.585,-5.976
Moldova,921,MDA,2015 ,-0.338,21.604,0.522,9.628,13.528,5.016,-1.943,-5.991
Moldova,921,MDA,2016 ,4.409,22.79,5.159,6.382,2.368,4.226,-1.758,-3.497
Moldova,921,MDA,2017 ,4.691,24.309,6.364,6.576,7.334,4.13,-0.807,-5.743
Moldova,921,MDA,2018 ,4.002,25.897,5.891,3.059,0.9,3.022,-1.057,-10.712
Moldova,921,MDA,2019 ,3.58,27.292,5.459,4.849,7.5,3.022,-1.515,-8.853
Moldova,921,MDA,2020 ,-3,26.642,-3,2.778,0.5,3.022,-5.5,-8.28
Moldova,921,MDA,2021 ,4.1,28.275,5.988,2.255,6,5,-3.3,-10.079
Mongolia,948,MNG,1980 ,6.443,2.938,n/a,n/a,n/a,n/a,n/a,n/a
Mongolia,948,MNG,1981 ,8.376,3.486,n/a,n/a,n/a,n/a,-2.645,n/a
Mongolia,948,MNG,1982 ,8.331,4.009,n/a,n/a,n/a,n/a,-2.369,n/a
Mongolia,948,MNG,1983 ,5.792,4.408,n/a,n/a,n/a,n/a,-2.712,n/a
Mongolia,948,MNG,1984 ,5.914,4.837,n/a,n/a,n/a,n/a,-2.969,n/a
Mongolia,948,MNG,1985 ,5.679,5.273,n/a,n/a,n/a,n/a,-3.361,n/a
Mongolia,948,MNG,1986 ,9.426,5.887,n/a,n/a,n/a,n/a,-10.966,n/a
Mongolia,948,MNG,1987 ,3.542,6.246,n/a,n/a,n/a,n/a,-11.704,n/a
Mongolia,948,MNG,1988 ,5.146,6.799,n/a,n/a,n/a,n/a,-12.273,n/a
Mongolia,948,MNG,1989 ,4.183,7.361,n/a,n/a,n/a,n/a,-10.069,n/a
Mongolia,948,MNG,1990 ,-2.486,7.447,n/a,n/a,n/a,n/a,-8.014,n/a
Mongolia,948,MNG,1991 ,-9.199,6.99,-11.369,120.2,208.6,n/a,-5.446,-2.878
Mongolia,948,MNG,1992 ,-9.256,6.488,-10.915,202.875,325.478,n/a,-6.932,-2.065
Mongolia,948,MNG,1993 ,-3.169,6.431,-4.061,268.414,182.976,n/a,-11.414,3.45
Mongolia,948,MNG,1994 ,2.134,6.709,1.179,193.414,66.3,n/a,-8.33,3.473
Mongolia,948,MNG,1995 ,6.376,7.286,4.801,0.218,53.105,n/a,-4.25,1.522
Mongolia,948,MNG,1996 ,2.235,7.585,0.752,46.831,44.576,n/a,-5.889,-2.341
Mongolia,948,MNG,1997 ,3.897,8.017,2.48,30.032,15.898,n/a,-6.924,5.368
Mongolia,948,MNG,1998 ,3.34,8.378,1.898,9.549,6.132,n/a,-10.555,-5.742
Mongolia,948,MNG,1999 ,3.07,8.76,1.622,7.418,9.333,n/a,-8.477,-4.882
Mongolia,948,MNG,2000 ,1.146,9.058,-0.1,11.43,8.537,n/a,-4.98,-4.084
Mongolia,948,MNG,2001 ,4.639,9.686,3.379,6.353,7.865,n/a,-3.696,-9.448
Mongolia,948,MNG,2002 ,5.267,10.358,3.847,1.049,1.736,n/a,-4.048,-6.734
Mongolia,948,MNG,2003 ,7.357,11.326,6.091,5.046,4.437,n/a,-2.895,-5.493
Mongolia,948,MNG,2004 ,9.425,12.727,8.269,8.235,11.111,n/a,-1.39,1.04
Mongolia,948,MNG,2005 ,6.507,13.978,5.282,12.655,9.412,n/a,2.435,1.179
Mongolia,948,MNG,2006 ,8.163,15.576,6.816,4.412,4.839,n/a,7.585,6.491
Mongolia,948,MNG,2007 ,8.757,17.395,7.213,9.631,17.772,11.3,2.639,6.253
Mongolia,948,MNG,2008 ,7.819,19.12,5.978,27.956,22.072,9.2,-4.521,-12.836
Mongolia,948,MNG,2009 ,-2.069,18.867,-3.884,7.62,4.244,11.6,-5.199,-7.837
Mongolia,948,MNG,2010 ,7.313,20.483,5.576,10.046,12.92,9.9,0.425,-12.964
Mongolia,948,MNG,2011 ,17.291,24.526,15.176,8.411,8.934,7.7,-4.014,-26.5
Mongolia,948,MNG,2012 ,12.32,28.076,10.123,14.33,14.101,8.2,-6.244,-27.386
Mongolia,948,MNG,2013 ,11.649,31.897,9.266,10.491,12.484,7.9,-0.927,-25.362
Mongolia,948,MNG,2014 ,7.885,35.049,5.52,12.254,10.426,7.9,-3.725,-11.277
Mongolia,948,MNG,2015 ,2.38,36.257,0.31,5.736,1.015,7.5,-4.987,-3.992
Mongolia,948,MNG,2016 ,1.168,37.06,-0.847,0.725,1.307,10,-15.288,-6.27
Mongolia,948,MNG,2017 ,5.337,39.773,3.416,4.318,6.349,8.8,-3.784,-10.113
Mongolia,948,MNG,2018 ,7.247,43.695,5.24,6.828,8.209,7.8,2.93,-16.797
Mongolia,948,MNG,2019 ,5.099,46.723,3.093,7.26,5.172,7.02,1.331,-12.379
Mongolia,948,MNG,2020 ,-1,46.55,-2.846,5.586,6,6.318,-5.252,-10.201
Mongolia,948,MNG,2021 ,8,51.254,5.986,6.5,7,5.686,-3.777,-10.477
Montenegro,943,MNE,1980 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1981 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1982 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1983 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1984 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1985 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1986 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1987 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1988 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1989 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1990 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1991 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1992 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1993 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1994 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1995 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1996 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1997 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1998 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,1999 ,n/a,n/a,n/a,n/a,n/a,Not available,n/a,n/a
Montenegro,943,MNE,2000 ,n/a,4.939,n/a,29.864,25.69,Not available,n/a,n/a
Montenegro,943,MNE,2001 ,1.1,5.103,0.701,23.729,27.86,Not available,n/a,-13.628
Montenegro,943,MNE,2002 ,1.9,5.282,1.499,19.701,9.361,Not available,-1.439,-11.505
Montenegro,943,MNE,2003 ,2.5,5.515,2.081,7.502,6.23,Not available,-4.05,-6.865
Montenegro,943,MNE,2004 ,4.4,5.912,4.213,3.099,4.164,Not available,-2.45,-7.176
Montenegro,943,MNE,2005 ,4.2,6.353,4.047,3.446,1.8,Not available,-1.414,-16.626
Montenegro,943,MNE,2006 ,8.6,7.108,8.476,2.116,2.8,Not available,4.331,-31.654
Montenegro,943,MNE,2007 ,6.8,7.795,6.644,3.365,7.7,Not available,8.431,-40.07
Montenegro,943,MNE,2008 ,7.2,8.519,7.009,9,7.2,Not available,-2.296,-49.471
Montenegro,943,MNE,2009 ,-5.8,8.086,-5.998,3.551,1.5,Not available,-6.712,-27.732
Montenegro,943,MNE,2010 ,2.7,8.401,2.518,0.381,0.444,Not available,-4.869,-20.31
Montenegro,943,MNE,2011 ,3.2,8.851,3.084,3.451,3.646,Not available,-6.734,-14.777
Montenegro,943,MNE,2012 ,-2.724,8.775,-2.802,4.141,5.117,Not available,-5.843,-15.28
Montenegro,943,MNE,2013 ,3.549,9.246,3.449,2.207,0.304,Not available,-4.491,-11.391
Montenegro,943,MNE,2014 ,1.784,9.585,1.685,-0.714,-0.303,Not available,-0.698,-12.41
Montenegro,943,MNE,2015 ,3.39,10.013,3.324,1.549,1.42,Not available,-5.997,-10.991
Montenegro,943,MNE,2016 ,2.949,10.415,2.933,-0.258,1,Not available,-6.178,-16.235
Montenegro,943,MNE,2017 ,4.716,11.112,4.7,2.373,1.881,Not available,-6.914,-16.085
Montenegro,943,MNE,2018 ,5.078,11.96,5.112,2.604,1.652,Not available,-6.541,-17.001
Montenegro,943,MNE,2019 ,3.609,12.608,3.542,0.366,1.052,Not available,-3.592,-15.143
Montenegro,943,MNE,2020 ,-8.976,11.549,-9.035,0.659,0.355,Not available,-10.849,-17.949
Montenegro,943,MNE,2021 ,6.472,12.537,6.404,0.88,1.205,Not available,-2.804,-13.975
Morocco,686,MAR,1980 ,3.792,28.985,0.789,9.408,9.689,n/a,n/a,-4.02
Morocco,686,MAR,1981 ,-2.765,30.85,-5.235,12.493,13.227,n/a,n/a,-6.36
Morocco,686,MAR,1982 ,9.619,35.907,6.829,10.528,6.71,n/a,n/a,-5.401
Morocco,686,MAR,1983 ,-0.557,37.106,-2.862,6.208,12.538,n/a,n/a,-6.082
Morocco,686,MAR,1984 ,4.337,40.112,1.921,12.448,7.54,n/a,n/a,-5.924
Morocco,686,MAR,1985 ,6.324,43.997,3.856,7.729,9.464,n/a,n/a,-8.384
Morocco,686,MAR,1986 ,8.3,48.609,5.8,8.734,4.38,n/a,n/a,-6.235
Morocco,686,MAR,1987 ,-2.544,48.544,-4.801,2.699,2.398,n/a,n/a,-7.018
Morocco,686,MAR,1988 ,10.415,55.489,7.948,2.369,1.543,n/a,n/a,0.401
Morocco,686,MAR,1989 ,2.366,59.029,0.041,3.138,5.608,n/a,n/a,-3.763
Morocco,686,MAR,1990 ,4.035,63.709,3.637,6.026,7.543,n/a,-1.433,-2.365
Morocco,686,MAR,1991 ,7.216,70.617,5.184,8.991,8.177,n/a,-0.97,-2.534
Morocco,686,MAR,1992 ,-2.098,70.711,-3.896,5.74,3.895,n/a,-1.996,-2.59
Morocco,686,MAR,1993 ,-0.741,71.85,-2.504,5.183,5.949,n/a,-2.166,-2.655
Morocco,686,MAR,1994 ,10.588,81.154,8.686,5.142,5.692,n/a,-2.718,-3.354
Morocco,686,MAR,1995 ,-5.405,78.377,-6.797,6.124,4.148,16,-2.748,-4.781
Morocco,686,MAR,1996 ,12.373,89.688,10.79,2.987,3.913,15.5,0.939,-1.516
Morocco,686,MAR,1997 ,-1.561,89.81,-2.935,1.041,1.513,15.4,1.622,-2.049
Morocco,686,MAR,1998 ,7.239,97.395,5.762,2.745,2.219,15.2,1.591,-2.212
Morocco,686,MAR,1999 ,1.081,99.87,-0.299,0.69,0.907,13.942,3.469,-2.419
Morocco,686,MAR,2000 ,1.913,104.056,0.533,1.923,1.67,13.395,-2.136,-3.692
Morocco,686,MAR,2001 ,7.32,114.122,5.886,0.613,1.706,12.256,-4.102,2.019
Morocco,686,MAR,2002 ,3.121,119.546,1.755,2.779,1.429,11.334,-4.728,0.976
Morocco,686,MAR,2003 ,5.961,129.024,4.568,1.163,1.776,11.432,-4.053,0.504
Morocco,686,MAR,2004 ,4.797,138.854,3.434,1.493,0.542,10.796,-3.586,-0.569
Morocco,686,MAR,2005 ,3.292,147.892,1.962,0.983,2.095,11.058,-5.904,-0.162
Morocco,686,MAR,2006 ,7.575,163.909,6.2,3.285,3.283,9.672,-1.948,-1.547
Morocco,686,MAR,2007 ,3.532,174.257,2.223,2.036,1.986,9.795,-0.126,-2.491
Morocco,686,MAR,2008 ,5.923,188.168,4.597,3.891,4.229,9.568,0.677,-7.145
Morocco,686,MAR,2009 ,4.244,197.649,2.948,0.972,-1.574,9.095,-1.763,-5.36
Morocco,686,MAR,2010 ,3.816,207.582,2.538,0.994,2.164,9.063,-4.256,-4.374
Morocco,686,MAR,2011 ,5.246,223.035,3.963,0.907,0.921,8.912,-6.575,-7.557
Morocco,686,MAR,2012 ,3.01,234.155,1.764,1.287,2.596,8.988,-7.177,-9.33
Morocco,686,MAR,2013 ,4.535,249.069,3.283,1.881,0.376,9.235,-5.088,-7.614
Morocco,686,MAR,2014 ,2.669,260.451,1.478,0.443,1.572,9.879,-4.848,-5.923
Morocco,686,MAR,2015 ,4.55,275.135,3.462,1.545,0.646,9.707,-4.171,-2.14
Morocco,686,MAR,2016 ,1.047,280.894,-0.014,1.647,1.819,9.4,-4.484,-4.05
Morocco,686,MAR,2017 ,4.235,298.304,3.143,0.754,1.863,10.2,-3.493,-3.418
Morocco,686,MAR,2018 ,2.99,314.709,1.914,1.854,0.146,9.8,-3.736,-5.273
Morocco,686,MAR,2019 ,2.203,327.251,1.149,-0.048,-0.304,9.2,-4.115,-4.15
Morocco,686,MAR,2020 ,-3.744,317.001,-4.721,0.3,0.3,12.5,-7.109,-7.79
Morocco,686,MAR,2021 ,4.777,338.62,3.735,1.3,1.3,10.5,-4.486,-4.251
Mozambique,688,MOZ,1980 ,4.228,2.569,2.168,2,n/a,Not available,-1.475,-7.952
Mozambique,688,MOZ,1981 ,5,2.953,2.496,4.2,9.521,Not available,-7.413,-11.356
Mozambique,688,MOZ,1982 ,-6.9,2.919,-9.026,17.695,23.339,Not available,-3.609,-13.559
Mozambique,688,MOZ,1983 ,-15.7,2.557,-17.408,28.198,29.701,Not available,-15.77,-12.662
Mozambique,688,MOZ,1984 ,-6.5,2.477,-7.975,30.044,29.79,Not available,-13.395,-9.027
Mozambique,688,MOZ,1985 ,1,2.581,-0.045,30.785,33.893,Not available,-9.689,-6.668
Mozambique,688,MOZ,1986 ,-2.3,2.573,-2.68,40.491,41.397,Not available,-12.103,-7.722
Mozambique,688,MOZ,1987 ,14.7,3.024,14.84,164.115,185.325,Not available,-7.24,-16.234
Mozambique,688,MOZ,1988 ,8.2,3.387,8.408,58.507,51.327,Not available,-6.472,-17.034
Mozambique,688,MOZ,1989 ,6.5,3.749,6.137,42.076,28.38,Not available,-4.232,-20.927
Mozambique,688,MOZ,1990 ,1,3.928,-0.29,43.723,47.099,Not available,-4.416,-14.663
Mozambique,688,MOZ,1991 ,6.552,4.327,4.055,33.258,35.214,Not available,-2.089,-14.947
Mozambique,688,MOZ,1992 ,-6.102,4.155,-9.092,45.076,54.5,Not available,-1.92,-19.407
Mozambique,688,MOZ,1993 ,10.589,4.704,6.559,42.255,43.638,Not available,-2.612,-22.984
Mozambique,688,MOZ,1994 ,6.536,5.119,2.674,63.123,56.558,Not available,-4.155,-22.735
Mozambique,688,MOZ,1995 ,2.254,5.344,-1.125,47.668,56.537,Not available,-2.542,-15.686
Mozambique,688,MOZ,1996 ,11.205,6.051,7.95,48.491,19.343,Not available,-2.007,-13.477
Mozambique,688,MOZ,1997 ,11.3,6.851,8.331,7.36,6.197,Not available,-1.771,-8.792
Mozambique,688,MOZ,1998 ,9.927,7.616,7.164,1.487,-0.956,Not available,-1.063,-13.755
Mozambique,688,MOZ,1999 ,11.702,8.63,8.894,2.874,6.216,Not available,-0.335,-14.415
Mozambique,688,MOZ,2000 ,1.189,8.928,-1.455,12.713,11.438,Not available,-1.345,-12.928
Mozambique,688,MOZ,2001 ,12.09,10.227,9.046,9.061,21.935,Not available,-4.717,-12.229
Mozambique,688,MOZ,2002 ,9.29,11.354,6.269,16.769,9.119,Not available,-3.56,-15.448
Mozambique,688,MOZ,2003 ,6.926,12.366,3.948,13.455,13.815,Not available,-2.774,-13.056
Mozambique,688,MOZ,2004 ,7.93,13.706,4.944,12.634,9.067,Not available,-3.313,-6.316
Mozambique,688,MOZ,2005 ,6.638,15.071,3.737,6.428,11.148,Not available,-2.145,-8.935
Mozambique,688,MOZ,2006 ,9.702,17.033,6.031,13.245,9.374,Not available,-3.153,-8.12
Mozambique,688,MOZ,2007 ,7.732,18.843,4.736,8.161,10.264,Not available,-2.272,-7.463
Mozambique,688,MOZ,2008 ,7.289,20.61,4.325,14.503,11.817,Not available,-1.947,-9.076
Mozambique,688,MOZ,2009 ,6.314,22.078,3.378,3.789,2.258,Not available,-4.479,-10.001
Mozambique,688,MOZ,2010 ,6.488,23.785,3.539,12.426,17.44,Not available,-3.503,-14.708
Mozambique,688,MOZ,2011 ,7.404,26.079,4.418,11.167,6.14,Not available,-4.408,-23.146
Mozambique,688,MOZ,2012 ,7.258,28.509,4.274,2.602,2.016,Not available,-3.616,-41.766
Mozambique,688,MOZ,2013 ,6.964,31.029,3.996,4.261,3.537,Not available,-2.589,-40.521
Mozambique,688,MOZ,2014 ,7.399,33.941,4.442,2.56,1.927,Not available,-10.262,-36.529
Mozambique,688,MOZ,2015 ,6.723,36.6,3.818,3.551,10.554,Not available,-6.661,-37.414
Mozambique,688,MOZ,2016 ,3.824,38.394,1.031,19.853,23.666,Not available,-5.483,-35.582
Mozambique,688,MOZ,2017 ,3.741,40.58,0.979,15.113,5.648,Not available,-2.923,-19.103
Mozambique,688,MOZ,2018 ,3.428,42.994,0.697,3.911,3.524,Not available,-6.906,-30.887
Mozambique,688,MOZ,2019 ,2.224,44.716,-0.459,2.785,3.503,Not available,-0.153,-42.227
Mozambique,688,MOZ,2020 ,2.2,45.99,-0.471,5.194,6,Not available,-7.739,-68.792
Mozambique,688,MOZ,2021 ,4.7,49.091,1.975,5.706,5.501,Not available,-6.054,-74.001
